Date,Open,High,Low,Close,Adj Close,Volume
2007-09-04,877.500000,900.000000,871.875000,877.500000,877.433105,18
2007-09-05,871.875000,883.125000,860.625000,871.875000,871.808472,18
2007-09-06,866.250000,871.875000,855.000000,866.250000,866.184021,18
2007-09-07,871.875000,877.500000,860.625000,871.875000,871.808472,18
2007-09-10,849.375000,860.625000,843.750000,855.000000,854.934814,37284441
2007-09-11,866.250000,866.250000,855.000000,866.250000,866.184021,18
2007-09-12,871.875000,883.125000,871.875000,871.875000,871.808472,18
2007-09-13,866.250000,877.500000,866.250000,866.250000,866.184021,18
2007-09-14,877.500000,888.750000,871.875000,877.500000,877.433105,49859995
2007-09-17,866.250000,883.125000,860.625000,866.250000,866.184021,18
2007-09-18,860.625000,871.875000,860.625000,866.250000,866.184021,29128886
2007-09-19,888.750000,900.000000,877.500000,888.750000,888.682251,138955542
2007-09-20,894.375000,911.250000,888.750000,894.375000,894.306885,84033325
2007-09-21,888.750000,933.750000,888.750000,933.750000,933.678833,105111101
2007-09-24,933.750000,939.375000,916.875000,928.125000,928.054260,90382213
2007-09-25,928.125000,928.125000,900.000000,900.000000,899.931396,70413326
2007-09-26,905.625000,922.500000,900.000000,916.875000,916.805054,51277773
2007-09-27,928.125000,933.750000,916.875000,928.125000,928.054260,73759993
2007-09-28,933.750000,933.750000,922.500000,933.750000,933.678833,18
2007-10-01,973.125000,978.750000,933.750000,973.125000,973.050781,18
2007-10-02,961.875000,984.375000,961.875000,961.875000,961.801575,18
2007-10-03,928.125000,967.500000,928.125000,928.125000,928.054260,18
2007-10-04,922.500000,939.375000,922.500000,928.125000,928.054260,44684440
2007-10-05,933.750000,1006.880005,933.750000,1006.880005,1006.803284,266991084
2007-10-08,1040.630005,1080.000000,1018.130005,1040.630005,1040.550537,18
2007-10-09,1046.250000,1063.130005,1040.630005,1051.880005,1051.799805,67866660
2007-10-10,1091.250000,1096.880005,1057.500000,1091.250000,1091.166870,18
2007-10-11,1068.750000,1108.130005,1068.750000,1068.750000,1068.668579,18
2007-10-17,1068.750000,1141.880005,1057.500000,1136.250000,1136.163330,187797759
2007-10-18,1102.500000,1170.000000,1080.000000,1102.500000,1102.415894,18
2007-10-19,1113.750000,1113.750000,1051.880005,1057.500000,1057.419434,92342213
2007-10-22,1006.880005,1012.500000,961.875000,967.500000,967.426331,176539982
2007-10-23,978.750000,1040.630005,978.750000,1035.000000,1034.921143,107113323
2007-10-24,1051.880005,1085.630005,1006.880005,1006.880005,1006.803284,170042205
2007-10-25,1029.380005,1051.880005,1012.500000,1046.250000,1046.170166,80086659
2007-10-26,1057.500000,1063.130005,1040.630005,1051.880005,1051.799805,57026661
2007-10-29,1063.130005,1108.130005,1057.500000,1091.250000,1091.166870,132862209
2007-10-30,1091.250000,1096.880005,1046.250000,1051.880005,1051.799805,120482210
2007-10-31,1040.630005,1068.750000,1035.000000,1051.880005,1051.799805,113371100
2007-11-01,1068.750000,1085.630005,1063.130005,1068.750000,1068.668579,114368877
2007-11-02,1040.630005,1074.380005,1040.630005,1063.130005,1063.048950,70337771
2007-11-05,1068.750000,1091.250000,1046.250000,1051.880005,1051.799805,76017770
2007-11-06,1051.880005,1068.750000,1051.880005,1063.130005,1063.048950,57517772
2007-11-07,1080.000000,1192.500000,1074.380005,1186.880005,1186.789307,479502174
2007-11-08,1170.000000,1260.000000,1158.750000,1260.000000,1259.903931,439382178
2007-11-09,1282.500000,1395.000000,1237.500000,1372.500000,1372.395508,375764407
2007-11-12,1350.000000,1440.000000,1327.500000,1338.750000,1338.647949,300837748
2007-11-13,1327.500000,1361.250000,1215.000000,1226.250000,1226.156494,224971089
2007-11-14,1271.250000,1316.250000,1226.250000,1248.750000,1248.654663,200175536
2007-11-15,1271.250000,1293.750000,1237.500000,1260.000000,1259.903931,56424439
2007-11-16,1226.250000,1271.250000,1226.250000,1248.750000,1248.654663,95133324
2007-11-19,1248.750000,1327.500000,1248.750000,1248.750000,1248.654663,18
2007-11-20,1248.750000,1260.000000,1158.750000,1237.500000,1237.405518,18
2007-11-21,1260.000000,1316.250000,1158.750000,1170.000000,1169.910767,238066643
2007-11-22,1147.500000,1203.750000,1102.500000,1158.750000,1158.661743,203902202
2007-11-23,1170.000000,1215.000000,1170.000000,1215.000000,1214.907471,105875545
2007-11-26,1237.500000,1282.500000,1237.500000,1271.250000,1271.153076,127022210
2007-11-27,1215.000000,1260.000000,1203.750000,1237.500000,1237.405518,79862214
2007-11-28,1248.750000,1271.250000,1215.000000,1237.500000,1237.405518,98184435
2007-11-29,1260.000000,1271.250000,1181.250000,1192.500000,1192.408936,92168880
2007-11-30,1215.000000,1248.750000,1181.250000,1215.000000,1214.907471,91477769
2007-12-03,1226.250000,1226.250000,1192.500000,1192.500000,1192.408936,28793330
2007-12-04,1192.500000,1203.750000,1181.250000,1203.750000,1203.658325,27253331
2007-12-05,1203.750000,1203.750000,1170.000000,1181.250000,1181.159912,26755553
2007-12-06,1203.750000,1226.250000,1158.750000,1170.000000,1169.910767,106766656
2007-12-07,1192.500000,1237.500000,1170.000000,1192.500000,1192.408936,149022207
2007-12-10,1192.500000,1203.750000,1170.000000,1170.000000,1169.910767,21108887
2007-12-11,1181.250000,1203.750000,1181.250000,1203.750000,1203.658325,24351109
2007-12-12,1181.250000,1203.750000,1181.250000,1192.500000,1192.408936,17602220
2007-12-13,1203.750000,1237.500000,1181.250000,1203.750000,1203.658325,77937770
2007-12-14,1203.750000,1203.750000,1170.000000,1192.500000,1192.408936,21906664
2007-12-17,1181.250000,1181.250000,1080.000000,1102.500000,1102.415894,70584437
2007-12-18,1102.500000,1108.130005,1068.750000,1080.000000,1079.917725,44193329
2007-12-19,1096.880005,1102.500000,1074.380005,1102.500000,1102.415894,25826664
2007-12-26,1125.000000,1164.380005,1119.380005,1164.380005,1164.291382,36962219
2007-12-27,1164.380005,1192.500000,1158.750000,1181.250000,1181.159912,18
2007-12-28,1181.250000,1181.250000,1158.750000,1158.750000,1158.661743,18
2008-01-02,1136.250000,1170.000000,1102.500000,1136.250000,1136.163330,18
2008-01-03,1136.250000,1215.000000,1125.000000,1215.000000,1214.907471,105271101
2008-01-04,1215.000000,1248.750000,1203.750000,1215.000000,1214.907471,113033322
2008-01-07,1181.250000,1203.750000,1181.250000,1203.750000,1203.658325,26597775
2008-01-08,1192.500000,1203.750000,1147.500000,1181.250000,1181.159912,54271106
2008-01-09,1170.000000,1181.250000,1158.750000,1181.250000,1181.159912,26144442
2008-01-14,1181.250000,1181.250000,1125.000000,1158.750000,1158.661743,28817775
2008-01-15,1158.750000,1170.000000,1125.000000,1147.500000,1147.412598,20531109
2008-01-16,1102.500000,1102.500000,1012.500000,1023.750000,1023.671936,104851101
2008-01-17,1046.250000,1046.250000,956.250000,1006.880005,1006.803284,117615544
2008-01-18,956.250000,995.625000,939.375000,990.000000,989.924500,137822208
2008-01-21,967.500000,973.125000,905.625000,911.250000,911.180542,49799995
2008-01-22,855.000000,855.000000,753.750000,798.750000,798.689087,105875545
2008-01-23,855.000000,888.750000,838.125000,871.875000,871.808472,109797767
2008-01-24,894.375000,905.625000,860.625000,871.875000,871.808472,70437771
2008-01-25,900.000000,956.250000,894.375000,956.250000,956.177124,124084432
2008-01-28,933.750000,950.625000,900.000000,905.625000,905.555969,43204440
2008-01-29,922.500000,939.375000,905.625000,905.625000,905.555969,61486661
2008-01-30,916.875000,945.000000,911.250000,916.875000,916.805054,44822218
2008-01-31,922.500000,928.125000,911.250000,911.250000,911.180542,24839998
2008-02-01,911.250000,916.875000,888.750000,894.375000,894.306885,47144440
2008-02-04,900.000000,922.500000,883.125000,894.375000,894.306885,85275547
2008-02-05,894.375000,894.375000,871.875000,877.500000,877.433105,39553329
2008-02-06,810.000000,843.750000,810.000000,838.125000,838.061157,46973329
2008-02-11,838.125000,855.000000,798.750000,810.000000,809.938232,41375551
2008-02-12,821.250000,871.875000,810.000000,860.625000,860.559448,137248875
2008-02-13,871.875000,922.500000,871.875000,888.750000,888.682251,211579979
2008-02-14,911.250000,945.000000,911.250000,933.750000,933.678833,132068876
2008-02-15,911.250000,973.125000,911.250000,939.375000,939.303345,201086647
2008-02-18,945.000000,945.000000,900.000000,911.250000,911.180542,68862215
2008-02-19,916.875000,928.125000,894.375000,905.625000,905.555969,62751105
2008-02-20,928.125000,950.625000,922.500000,933.750000,933.678833,148295541
2008-02-21,950.625000,956.250000,933.750000,939.375000,939.303345,86924436
2008-02-22,933.750000,956.250000,928.125000,956.250000,956.177124,127262209
2008-02-25,967.500000,967.500000,939.375000,945.000000,944.927917,47257773
2008-02-26,956.250000,956.250000,928.125000,933.750000,933.678833,39755552
2008-02-27,945.000000,950.625000,916.875000,928.125000,928.054260,75679992
2008-02-28,928.125000,939.375000,922.500000,922.500000,922.429688,22346664
2008-02-29,933.750000,933.750000,916.875000,928.125000,928.054260,30755552
2008-03-03,900.000000,905.625000,866.250000,871.875000,871.808472,61424438
2008-03-04,883.125000,888.750000,843.750000,843.750000,843.685669,65646660
2008-03-05,843.750000,871.875000,826.875000,866.250000,866.184021,87739991
2008-03-06,877.500000,877.500000,849.375000,849.375000,849.310242,98208879
2008-03-10,815.625000,821.250000,798.750000,810.000000,809.938232,104053323
2008-03-11,798.750000,810.000000,781.875000,810.000000,809.938232,72959993
2008-03-12,855.000000,855.000000,815.625000,821.250000,821.187439,89622213
2008-03-13,810.000000,855.000000,804.375000,815.625000,815.562805,156742207
2008-03-14,838.125000,849.375000,793.125000,798.750000,798.689087,46346662
2008-03-17,765.000000,770.625000,736.875000,748.125000,748.068054,54715550
2008-03-18,759.375000,765.000000,725.625000,759.375000,759.317078,65693327
2008-03-19,776.250000,781.875000,725.625000,731.250000,731.194214,43255551
2008-03-24,736.875000,736.875000,720.000000,731.250000,731.194214,26526664
2008-03-25,742.500000,765.000000,736.875000,759.375000,759.317078,64117771
2008-03-26,759.375000,776.250000,742.500000,748.125000,748.068054,38495552
2008-03-27,748.125000,776.250000,742.500000,759.375000,759.317078,102988879
2008-03-28,759.375000,770.625000,753.750000,765.000000,764.941650,61233327
2008-03-31,759.375000,765.000000,742.500000,748.125000,748.068054,20824442
2008-04-01,748.125000,753.750000,697.500000,714.375000,714.320618,18
2008-04-02,725.625000,736.875000,680.625000,691.875000,691.822327,44971107
2008-04-03,691.875000,697.500000,646.875000,658.125000,658.074829,71331104
2008-04-04,663.750000,675.000000,652.500000,658.125000,658.074829,25353331
2008-04-07,630.000000,675.000000,601.875000,669.375000,669.323975,66028882
2008-04-08,669.375000,680.625000,658.125000,669.375000,669.323975,46491106
2008-04-09,669.375000,686.250000,630.000000,652.500000,652.450256,84026658
2008-04-10,630.000000,703.125000,630.000000,680.625000,680.573120,99259990
2008-04-11,686.250000,765.000000,686.250000,759.375000,759.317078,136097764
2008-04-14,742.500000,753.750000,720.000000,748.125000,748.068054,45017773
2008-04-15,753.750000,787.500000,753.750000,776.250000,776.190796,81799992
2008-04-16,781.875000,832.500000,781.875000,832.500000,832.436523,105697767
2008-04-17,849.375000,883.125000,849.375000,871.875000,871.808472,130793320
2008-04-18,866.250000,894.375000,866.250000,877.500000,877.433105,35819996
2008-04-21,900.000000,916.875000,883.125000,900.000000,899.931396,71644437
2008-04-22,888.750000,894.375000,871.875000,877.500000,877.433105,49817773
2008-04-23,877.500000,894.375000,871.875000,883.125000,883.057678,27284442
2008-04-24,894.375000,894.375000,860.625000,866.250000,866.184021,17531109
2008-04-25,866.250000,866.250000,855.000000,866.250000,866.184021,48757773
2008-04-28,855.000000,883.125000,855.000000,871.875000,871.808472,28459997
2008-04-29,877.500000,883.125000,866.250000,871.875000,871.808472,10217777
2008-04-30,871.875000,888.750000,860.625000,883.125000,883.057678,41202218
2008-05-05,900.000000,939.375000,900.000000,933.750000,933.678833,93973324
2008-05-06,945.000000,950.625000,933.750000,939.375000,939.303345,40426663
2008-05-07,945.000000,961.875000,945.000000,956.250000,956.177124,44066662
2008-05-08,933.750000,973.125000,928.125000,961.875000,961.801575,56624439
2008-05-09,967.500000,973.125000,956.250000,961.875000,961.801575,18295554
2008-05-12,961.875000,967.500000,950.625000,967.500000,967.426331,21504442
2008-05-13,967.500000,1023.750000,967.500000,1018.130005,1018.052368,129935543
2008-05-14,1029.380005,1130.630005,1029.380005,1125.000000,1124.914307,158039984
2008-05-15,1136.250000,1147.500000,1057.500000,1091.250000,1091.166870,117559988
2008-05-16,1102.500000,1113.750000,1080.000000,1096.880005,1096.796387,51099995
2008-05-21,1125.000000,1153.130005,1096.880005,1113.750000,1113.665039,85602214
2008-05-22,1113.750000,1125.000000,1091.250000,1108.130005,1108.045410,98851101
2008-05-23,1113.750000,1119.380005,1068.750000,1085.630005,1085.547241,46702218
2008-05-26,1051.880005,1085.630005,1040.630005,1074.380005,1074.298218,67759993
2008-05-27,1080.000000,1108.130005,1080.000000,1080.000000,1079.917725,69599993
2008-05-28,1085.630005,1085.630005,1068.750000,1080.000000,1079.917725,32808886
2008-05-29,1091.250000,1141.880005,1080.000000,1125.000000,1124.914307,116048877
2008-05-30,1125.000000,1147.500000,1102.500000,1136.250000,1136.163330,65319993
2008-06-02,1136.250000,1170.000000,1091.250000,1102.500000,1102.415894,59046661
2008-06-03,1085.630005,1119.380005,1085.630005,1096.880005,1096.796387,29877775
2008-06-04,1096.880005,1113.750000,1085.630005,1096.880005,1096.796387,18
2008-06-05,1091.250000,1130.630005,1091.250000,1130.630005,1130.543701,28617775
2008-06-06,1147.500000,1215.000000,1147.500000,1181.250000,1181.159912,180417760
2008-06-09,1147.500000,1260.000000,1136.250000,1260.000000,1259.903931,194608869
2008-06-10,1271.250000,1271.250000,1170.000000,1181.250000,1181.159912,120864432
2008-06-11,1181.250000,1203.750000,1158.750000,1181.250000,1181.159912,25208886
2008-06-12,1170.000000,1215.000000,1158.750000,1192.500000,1192.408936,103246656
2008-06-13,1203.750000,1203.750000,1147.500000,1158.750000,1158.661743,36795552
2008-06-16,1125.000000,1170.000000,1125.000000,1125.000000,1124.914307,18
2008-06-17,1136.250000,1147.500000,1125.000000,1136.250000,1136.163330,18
2008-06-18,1125.000000,1136.250000,1113.750000,1125.000000,1124.914307,18
2008-06-19,1125.000000,1136.250000,1102.500000,1125.000000,1124.914307,18002220
2008-06-20,1091.250000,1125.000000,1091.250000,1091.250000,1091.166870,18
2008-06-23,1113.750000,1113.750000,1080.000000,1113.750000,1113.665039,18
2008-06-24,1102.500000,1119.380005,1102.500000,1102.500000,1102.415894,18
2008-06-25,1080.000000,1102.500000,1074.380005,1080.000000,1079.917725,18
2008-06-26,1080.000000,1091.250000,1074.380005,1080.000000,1079.917725,18
2008-06-27,1068.750000,1080.000000,1051.880005,1068.750000,1068.668579,36333330
2008-06-30,1063.130005,1080.000000,1063.130005,1063.130005,1063.048950,18
2008-07-01,1074.380005,1074.380005,1063.130005,1074.380005,1074.298218,18
2008-07-02,1074.380005,1080.000000,1068.750000,1074.380005,1074.298218,18
2008-07-03,1046.250000,1074.380005,1023.750000,1046.250000,1046.170166,18
2008-07-04,1051.880005,1057.500000,1035.000000,1051.880005,1051.799805,18
2008-07-07,1051.880005,1051.880005,1040.630005,1051.880005,1051.799805,18
2008-07-08,1040.630005,1046.250000,1029.380005,1040.630005,1040.550537,18
2008-07-09,1046.250000,1051.880005,1006.880005,1046.250000,1046.170166,23931109
2008-07-10,1063.130005,1063.130005,1029.380005,1063.130005,1063.048950,18
2008-07-11,1057.500000,1068.750000,1046.250000,1057.500000,1057.419434,18
2008-07-14,1051.880005,1057.500000,1035.000000,1051.880005,1051.799805,13975554
2008-07-15,1040.630005,1046.250000,1023.750000,1040.630005,1040.550537,18
2008-07-16,1035.000000,1040.630005,1018.130005,1035.000000,1034.921143,18
2008-07-17,995.625000,1035.000000,967.500000,995.625000,995.549133,18
2008-07-18,990.000000,995.625000,900.000000,990.000000,989.924500,18
2008-07-21,922.500000,1023.750000,922.500000,1023.750000,1023.671936,11779999
2008-07-22,978.750000,1012.500000,961.875000,978.750000,978.675415,18
2008-07-23,961.875000,984.375000,945.000000,961.875000,961.801575,18
2008-07-24,945.000000,950.625000,911.250000,945.000000,944.927917,29166664
2008-07-25,933.750000,990.000000,928.125000,990.000000,989.924500,17473332
2008-07-28,990.000000,990.000000,967.500000,990.000000,989.924500,11413332
2008-07-29,990.000000,1006.880005,961.875000,990.000000,989.924500,18
2008-07-31,1035.000000,1035.000000,984.375000,1035.000000,1034.921143,18
2008-08-01,1029.380005,1057.500000,1001.250000,1029.380005,1029.301514,18
2008-08-04,1029.380005,1029.380005,1001.250000,1029.380005,1029.301514,27326664
2008-08-05,990.000000,1063.130005,984.375000,1040.630005,1040.550537,66024438
2008-08-06,1063.130005,1141.880005,1063.130005,1136.250000,1136.163330,185375537
2008-08-07,1125.000000,1147.500000,1113.750000,1125.000000,1124.914307,18
2008-08-08,1136.250000,1181.250000,1102.500000,1136.250000,1136.163330,18
2008-08-11,1158.750000,1158.750000,1046.250000,1080.000000,1079.917725,42995551
2008-08-12,1074.380005,1074.380005,933.750000,939.375000,939.303345,118744433
2008-08-13,961.875000,978.750000,928.125000,961.875000,961.801575,18
2008-08-14,978.750000,995.625000,961.875000,978.750000,978.675415,36179996
2008-08-15,961.875000,978.750000,950.625000,961.875000,961.801575,18
2008-08-19,922.500000,956.250000,905.625000,922.500000,922.429688,18
2008-08-20,945.000000,950.625000,922.500000,945.000000,944.927917,38675552
2008-08-21,967.500000,967.500000,945.000000,967.500000,967.426331,18
2008-08-22,995.625000,1001.250000,978.750000,995.625000,995.549133,18
2008-08-25,995.625000,995.625000,978.750000,995.625000,995.549133,18
2008-08-26,995.625000,1001.250000,984.375000,995.625000,995.549133,22222220
2008-08-27,1029.380005,1029.380005,995.625000,1029.380005,1029.301514,18
2008-08-28,1063.130005,1068.750000,1040.630005,1063.130005,1063.048950,18
2008-08-29,1102.500000,1113.750000,1063.130005,1102.500000,1102.415894,18
2008-09-01,1102.500000,1113.750000,1096.880005,1102.500000,1102.415894,18
2008-09-02,1068.750000,1091.250000,1040.630005,1068.750000,1068.668579,18
2008-09-03,1057.500000,1063.130005,1046.250000,1057.500000,1057.419434,38886663
2008-09-04,1046.250000,1051.880005,1023.750000,1046.250000,1046.170166,23359998
2008-09-05,1012.500000,1012.500000,995.625000,1012.500000,1012.422791,45504440
2008-09-08,1012.500000,1051.880005,995.625000,1012.500000,1012.422791,18
2008-09-09,973.125000,995.625000,945.000000,973.125000,973.050781,18
2008-09-10,922.500000,967.500000,888.750000,922.500000,922.429688,18
2008-09-11,933.750000,945.000000,900.000000,933.750000,933.678833,18
2008-09-12,894.375000,933.750000,866.250000,894.375000,894.306885,18
2008-09-15,832.500000,883.125000,787.500000,832.500000,832.436523,18
2008-09-16,793.125000,793.125000,691.875000,793.125000,793.064575,18
2008-09-17,798.750000,815.625000,776.250000,798.750000,798.689087,18
2008-09-18,781.875000,826.875000,748.125000,821.250000,821.187439,53175550
2008-09-19,832.500000,928.125000,832.500000,905.625000,905.555969,30291108
2008-09-22,905.625000,939.375000,894.375000,905.625000,905.555969,18
2008-09-23,894.375000,916.875000,866.250000,894.375000,894.306885,18
2008-09-24,866.250000,900.000000,843.750000,866.250000,866.184021,18
2008-09-25,838.125000,855.000000,832.500000,838.125000,838.061157,18
2008-09-26,815.625000,838.125000,787.500000,815.625000,815.562805,18
2008-10-06,765.000000,765.000000,652.500000,675.000000,674.948547,26886664
2008-10-07,613.125000,630.000000,517.500000,613.125000,613.078247,18
2008-10-08,551.250000,590.625000,528.750000,551.250000,551.207947,18
2008-10-14,646.875000,646.875000,618.750000,646.875000,646.825684,18
2008-10-15,646.875000,675.000000,613.125000,646.875000,646.825684,18
2008-10-16,585.000000,624.375000,585.000000,624.375000,624.327332,24511109
2008-10-17,601.875000,630.000000,579.375000,601.875000,601.829163,18
2008-10-20,630.000000,630.000000,579.375000,630.000000,629.951965,18
2008-10-21,630.000000,646.875000,601.875000,630.000000,629.951965,18
2008-10-22,579.375000,607.500000,568.125000,579.375000,579.330872,18
2008-10-23,540.000000,545.625000,523.125000,540.000000,539.958862,65288882
2008-10-24,517.500000,517.500000,489.375000,489.375000,489.337708,7553333
2008-10-27,444.375000,450.000000,444.375000,444.375000,444.341125,18
2008-10-28,400.500000,407.250000,400.500000,400.500000,400.469421,18
2008-10-29,400.500000,405.000000,362.250000,362.250000,362.222351,31053330
2008-10-30,362.250000,398.250000,360.000000,398.250000,398.219635,49406662
2008-10-31,396.000000,477.000000,396.000000,472.500000,472.463959,24511109
2008-11-03,483.750000,556.875000,483.750000,534.375000,534.334290,32642219
2008-11-04,500.625000,528.750000,489.375000,500.625000,500.586853,18
2008-11-05,500.625000,528.750000,478.125000,500.625000,500.586853,18
2008-11-06,455.625000,466.875000,455.625000,455.625000,455.590271,18
2008-11-07,427.500000,495.000000,416.250000,495.000000,494.962250,43026662
2008-11-10,517.500000,551.250000,511.875000,517.500000,517.460571,29164442
2008-11-11,511.875000,523.125000,489.375000,511.875000,511.835968,18
2008-11-12,495.000000,511.875000,489.375000,495.000000,494.962250,18
2008-11-13,450.000000,483.750000,450.000000,450.000000,449.965698,18
2008-11-14,495.000000,495.000000,427.500000,438.750000,438.716553,11433332
2008-11-17,438.750000,438.750000,405.000000,438.750000,438.716553,3664444
2008-11-18,427.500000,427.500000,396.000000,396.000000,395.969818,14508887
2008-11-19,389.250000,398.250000,380.250000,389.250000,389.220337,18
2008-11-20,378.000000,378.000000,369.000000,378.000000,377.971161,18
2008-11-21,369.000000,378.000000,351.000000,369.000000,368.971893,18
2008-11-24,360.000000,375.750000,360.000000,360.000000,359.972595,18
2008-11-25,375.750000,393.750000,371.250000,375.750000,375.721344,18
2008-11-26,373.500000,389.250000,371.250000,373.500000,373.471558,18
2008-11-27,391.500000,418.500000,380.250000,391.500000,391.470123,18
2008-11-28,391.500000,416.250000,391.500000,416.250000,416.218262,43962218
2008-12-01,407.250000,423.000000,396.000000,407.250000,407.218933,18
2008-12-02,382.500000,389.250000,378.000000,382.500000,382.470825,18
2008-12-03,378.000000,387.000000,371.250000,378.000000,377.971161,18
2008-12-04,380.250000,387.000000,375.750000,380.250000,380.220978,18
2008-12-05,380.250000,384.750000,371.250000,380.250000,380.220978,18
2008-12-09,384.750000,391.500000,380.250000,384.750000,384.720673,18
2008-12-10,384.750000,414.000000,380.250000,411.750000,411.718658,71431104
2008-12-11,416.250000,436.500000,414.000000,416.250000,416.218262,18
2008-12-12,416.250000,429.750000,405.000000,416.250000,416.218262,33208886
2008-12-15,443.250000,450.000000,420.750000,443.250000,443.216217,18
2008-12-16,436.500000,456.750000,432.000000,436.500000,436.466736,18
2008-12-17,436.500000,452.250000,432.000000,436.500000,436.466736,18
2008-12-18,420.750000,436.500000,420.750000,420.750000,420.717926,18
2008-12-19,405.000000,411.750000,380.250000,405.000000,404.969116,18
2008-12-22,407.250000,407.250000,382.500000,384.750000,384.720673,22664442
2008-12-23,384.750000,384.750000,375.750000,384.750000,384.720673,18
2008-12-24,391.500000,398.250000,380.250000,391.500000,391.470123,18
2008-12-30,420.750000,429.750000,405.000000,420.750000,420.717926,18
2009-01-05,438.750000,452.250000,427.500000,438.750000,438.716553,18
2009-01-06,441.000000,450.000000,427.500000,429.750000,429.717255,20926665
2009-01-07,434.250000,456.750000,432.000000,434.250000,434.216888,18
2009-01-08,425.250000,427.500000,418.500000,425.250000,425.217621,18
2009-01-09,432.000000,436.500000,423.000000,432.000000,431.967133,18
2009-01-12,420.750000,432.000000,416.250000,420.750000,420.717926,18
2009-01-13,405.000000,425.250000,402.750000,405.000000,404.969116,18
2009-01-14,398.250000,414.000000,398.250000,398.250000,398.219635,18
2009-01-15,389.250000,391.500000,382.500000,389.250000,389.220337,18
2009-01-16,391.500000,393.750000,380.250000,391.500000,391.470123,18
2009-01-19,384.750000,393.750000,382.500000,384.750000,384.720673,18
2009-01-20,378.000000,382.500000,371.250000,378.000000,377.971161,22057776
2009-01-21,360.000000,389.250000,360.000000,382.500000,382.470825,12271110
2009-01-22,380.250000,391.500000,378.000000,380.250000,380.220978,18
2009-01-23,373.500000,380.250000,373.500000,373.500000,373.471558,18
2009-01-27,387.000000,389.250000,378.000000,387.000000,386.970490,18
2009-01-28,382.500000,387.000000,380.250000,382.500000,382.470825,18
2009-01-29,378.000000,387.000000,373.500000,378.000000,377.971161,18
2009-01-30,382.500000,382.500000,373.500000,382.500000,382.470825,18
2009-02-02,371.250000,378.000000,364.500000,371.250000,371.221680,18
2009-02-03,366.750000,371.250000,364.500000,366.750000,366.722015,18
2009-02-04,371.250000,373.500000,366.750000,371.250000,371.221680,5819999
2009-02-05,373.500000,380.250000,369.000000,373.500000,373.471558,18
2009-02-06,384.750000,393.750000,371.250000,384.750000,384.720673,18
2009-02-09,378.000000,389.250000,375.750000,378.000000,377.971161,18
2009-02-10,373.500000,378.000000,373.500000,373.500000,373.471558,18
2009-02-11,366.750000,373.500000,362.250000,366.750000,366.722015,18
2009-02-12,366.750000,369.000000,364.500000,366.750000,366.722015,18
2009-02-13,373.500000,378.000000,364.500000,373.500000,373.471558,18
2009-02-16,384.750000,391.500000,375.750000,384.750000,384.720673,18
2009-02-17,373.500000,382.500000,371.250000,373.500000,373.471558,18
2009-02-18,373.500000,373.500000,369.000000,373.500000,373.471558,18
2009-02-19,371.250000,375.750000,371.250000,371.250000,371.221680,18
2009-02-20,371.250000,382.500000,366.750000,371.250000,371.221680,18
2009-02-23,378.000000,380.250000,369.000000,378.000000,377.971161,18
2009-02-24,371.250000,375.750000,369.000000,371.250000,371.221680,18
2009-02-25,371.250000,378.000000,369.000000,371.250000,371.221680,18
2009-02-26,371.250000,375.750000,366.750000,371.250000,371.221680,18
2009-02-27,375.750000,463.500000,375.750000,463.500000,463.464691,309486636
2009-03-02,483.750000,545.625000,429.750000,429.750000,429.717255,286768860
2009-03-03,427.500000,461.250000,425.250000,455.625000,455.590271,125702210
2009-03-04,450.000000,461.250000,441.000000,450.000000,449.965698,18
2009-03-05,466.875000,506.250000,455.625000,466.875000,466.839417,18
2009-03-06,472.500000,483.750000,455.625000,472.500000,472.463959,18
2009-03-10,472.500000,489.375000,461.250000,472.500000,472.463959,18
2009-03-11,461.250000,483.750000,455.625000,461.250000,461.214844,18
2009-03-12,455.625000,472.500000,447.750000,455.625000,455.590271,40806663
2009-03-13,455.625000,472.500000,450.000000,455.625000,455.590271,18
2009-03-16,455.625000,461.250000,445.500000,455.625000,455.590271,39715552
2009-03-17,455.625000,466.875000,447.750000,455.625000,455.590271,33873330
2009-03-18,461.250000,500.625000,461.250000,489.375000,489.337708,115068877
2009-03-19,495.000000,500.625000,478.125000,489.375000,489.337708,39131107
2009-03-20,483.750000,500.625000,472.500000,483.750000,483.713165,18
2009-03-23,495.000000,495.000000,478.125000,495.000000,494.962250,18
2009-03-24,523.125000,540.000000,495.000000,523.125000,523.085083,18
2009-03-25,528.750000,556.875000,511.875000,528.750000,528.709717,18
2009-03-27,534.375000,551.250000,528.750000,534.375000,534.334290,18
2009-03-30,500.625000,523.125000,495.000000,500.625000,500.586853,18
2009-03-31,495.000000,517.500000,489.375000,495.000000,494.962250,18
2009-04-01,506.250000,540.000000,500.625000,540.000000,539.958862,80477770
2009-04-02,568.125000,573.750000,540.000000,568.125000,568.081665,18
2009-04-03,573.750000,579.375000,551.250000,573.750000,573.706299,63919994
2009-04-06,573.750000,585.000000,562.500000,573.750000,573.706299,18
2009-04-07,540.000000,568.125000,534.375000,540.000000,539.958862,18
2009-04-08,545.625000,556.875000,517.500000,545.625000,545.583435,18
2009-04-13,579.375000,590.625000,562.500000,579.375000,579.330872,18
2009-04-14,596.250000,596.250000,568.125000,596.250000,596.204468,18
2009-04-15,601.875000,607.500000,585.000000,601.875000,601.829163,18
